query_id,category,document,split,view,budget,selected_chunks,prompt_chars,hit,coverage,precision,evidence_f1,sufficient,gold_chars,retrieved_union_chars,overlap_chars
82,contractnli,contractnli/NDA_-_GWI_-_Technohubs_version_V1.txt,dev,naive1024,4096,4,4095,1.0,1.0,0.1413919413919414,0.24775353016688062,1.0,579.0,4095.0,579.0
82,contractnli,contractnli/NDA_-_GWI_-_Technohubs_version_V1.txt,dev,naive1024,8192,7,6371,1.0,1.0,0.09088055250353162,0.1666187050359712,1.0,579.0,6371.0,579.0
82,contractnli,contractnli/NDA_-_GWI_-_Technohubs_version_V1.txt,dev,naive256,2048,8,2046,1.0,0.5958549222797928,0.16862170087976538,0.26285714285714284,0.0,579.0,2046.0,345.0
82,contractnli,contractnli/NDA_-_GWI_-_Technohubs_version_V1.txt,dev,naive256,4096,16,4092,1.0,0.998272884283247,0.1412512218963832,0.24748447869835155,1.0,579.0,4092.0,578.0
82,contractnli,contractnli/NDA_-_GWI_-_Technohubs_version_V1.txt,dev,naive256,8192,25,6366,1.0,0.998272884283247,0.09079484762802388,0.1664506839452844,1.0,579.0,6366.0,578.0
82,contractnli,contractnli/NDA_-_GWI_-_Technohubs_version_V1.txt,dev,naive512,2048,4,2047,1.0,0.5958549222797928,0.16853932584269662,0.26275704493526275,0.0,579.0,2047.0,345.0
82,contractnli,contractnli/NDA_-_GWI_-_Technohubs_version_V1.txt,dev,naive512,4096,8,4094,1.0,0.998272884283247,0.14118221787982413,0.24737855767173123,1.0,579.0,4094.0,578.0
82,contractnli,contractnli/NDA_-_GWI_-_Technohubs_version_V1.txt,dev,naive512,8192,13,6370,1.0,0.998272884283247,0.09073783359497645,0.16635487120448983,1.0,579.0,6370.0,578.0
82,contractnli,contractnli/NDA_-_GWI_-_Technohubs_version_V1.txt,dev,rcts512,2048,5,1886,1.0,0.5716753022452504,0.17550371155885472,0.2685598377281947,0.0,579.0,1886.0,331.0
82,contractnli,contractnli/NDA_-_GWI_-_Technohubs_version_V1.txt,dev,rcts512,4096,10,3999,1.0,0.5716753022452504,0.08277069267316829,0.14460463084316297,0.0,579.0,3999.0,331.0
82,contractnli,contractnli/NDA_-_GWI_-_Technohubs_version_V1.txt,dev,rcts512,8192,16,6373,1.0,1.0,0.09085203201004237,0.16657077100115075,1.0,579.0,6373.0,579.0
83,contractnli,contractnli/5-NSK-Confidentiality-Agreement-for-Suppliers.txt,dev,naive1024,2048,2,2048,1.0,0.5487179487179488,0.05224609375,0.0954079358002675,0.0,195.0,2048.0,107.0
83,contractnli,contractnli/5-NSK-Confidentiality-Agreement-for-Suppliers.txt,dev,naive1024,4096,4,4095,1.0,1.0,0.047619047619047616,0.0909090909090909,1.0,195.0,4095.0,195.0
83,contractnli,contractnli/5-NSK-Confidentiality-Agreement-for-Suppliers.txt,dev,naive1024,8192,8,8190,1.0,1.0,0.023809523809523808,0.046511627906976744,1.0,195.0,8190.0,195.0
83,contractnli,contractnli/5-NSK-Confidentiality-Agreement-for-Suppliers.txt,dev,naive256,2048,8,2047,1.0,0.676923076923077,0.06448461162677088,0.11775200713648529,0.0,195.0,2047.0,132.0
83,contractnli,contractnli/5-NSK-Confidentiality-Agreement-for-Suppliers.txt,dev,naive256,4096,16,4094,1.0,0.676923076923077,0.03224230581338544,0.06155280951270693,0.0,195.0,4094.0,132.0
83,contractnli,contractnli/5-NSK-Confidentiality-Agreement-for-Suppliers.txt,dev,naive256,8192,32,8182,1.0,1.0,0.02383280371547299,0.046556046317297366,1.0,195.0,8182.0,195.0
83,contractnli,contractnli/5-NSK-Confidentiality-Agreement-for-Suppliers.txt,dev,naive512,2048,4,2047,1.0,1.0,0.09526135808500244,0.17395182872435327,1.0,195.0,2047.0,195.0
83,contractnli,contractnli/5-NSK-Confidentiality-Agreement-for-Suppliers.txt,dev,naive512,4096,8,4094,1.0,1.0,0.04763067904250122,0.09093028678013523,1.0,195.0,4094.0,195.0
83,contractnli,contractnli/5-NSK-Confidentiality-Agreement-for-Suppliers.txt,dev,naive512,8192,16,8186,1.0,1.0,0.02382115807476179,0.046533826512349365,1.0,195.0,8186.0,195.0
83,contractnli,contractnli/5-NSK-Confidentiality-Agreement-for-Suppliers.txt,dev,rcts512,2048,8,2023,1.0,0.6666666666666666,0.06426099851705389,0.11722272317403065,0.0,195.0,2023.0,130.0
83,contractnli,contractnli/5-NSK-Confidentiality-Agreement-for-Suppliers.txt,dev,rcts512,4096,13,4066,1.0,1.0,0.047958681751106735,0.09152781037315184,1.0,195.0,4066.0,195.0
83,contractnli,contractnli/5-NSK-Confidentiality-Agreement-for-Suppliers.txt,dev,rcts512,8192,24,8061,1.0,1.0,0.024190547078526237,0.047238372093023256,1.0,195.0,8061.0,195.0
84,contractnli,contractnli/01_Bosch-Automotive-Service-Solutions-Mutual-Non-Disclosure-Agreement-7-12-17.txt,holdout,naive1024,2048,2,2048,1.0,0.5528554070473876,0.22216796875,0.3169627307558342,0.0,823.0,2048.0,455.0
84,contractnli,contractnli/01_Bosch-Automotive-Service-Solutions-Mutual-Non-Disclosure-Agreement-7-12-17.txt,holdout,naive1024,4096,4,4095,1.0,1.0,0.20097680097680098,0.3346888979259862,1.0,823.0,4095.0,823.0
84,contractnli,contractnli/01_Bosch-Automotive-Service-Solutions-Mutual-Non-Disclosure-Agreement-7-12-17.txt,holdout,naive1024,8192,8,8191,1.0,1.0,0.10047613234037359,0.18260483692034615,1.0,823.0,8191.0,823.0
84,contractnli,contractnli/01_Bosch-Automotive-Service-Solutions-Mutual-Non-Disclosure-Agreement-7-12-17.txt,holdout,naive256,2048,8,2046,1.0,0.8639125151883353,0.34750733137829914,0.4956430812129663,0.0,823.0,2046.0,711.0
84,contractnli,contractnli/01_Bosch-Automotive-Service-Solutions-Mutual-Non-Disclosure-Agreement-7-12-17.txt,holdout,naive256,4096,16,4092,1.0,1.0,0.20112414467253176,0.3348931841302136,1.0,823.0,4092.0,823.0
84,contractnli,contractnli/01_Bosch-Automotive-Service-Solutions-Mutual-Non-Disclosure-Agreement-7-12-17.txt,holdout,naive256,8192,32,8185,1.0,1.0,0.10054978619425779,0.1827264653641208,1.0,823.0,8185.0,823.0
84,contractnli,contractnli/01_Bosch-Automotive-Service-Solutions-Mutual-Non-Disclosure-Agreement-7-12-17.txt,holdout,naive512,2048,4,2047,1.0,0.5528554070473876,0.22227650219833903,0.31707317073170727,0.0,823.0,2047.0,455.0
84,contractnli,contractnli/01_Bosch-Automotive-Service-Solutions-Mutual-Non-Disclosure-Agreement-7-12-17.txt,holdout,naive512,4096,8,4094,1.0,1.0,0.20102589154860773,0.33475696562944884,1.0,823.0,4094.0,823.0
84,contractnli,contractnli/01_Bosch-Automotive-Service-Solutions-Mutual-Non-Disclosure-Agreement-7-12-17.txt,holdout,naive512,8192,16,8188,1.0,1.0,0.10051294577430386,0.18266563089557208,1.0,823.0,8188.0,823.0
84,contractnli,contractnli/01_Bosch-Automotive-Service-Solutions-Mutual-Non-Disclosure-Agreement-7-12-17.txt,holdout,rcts512,2048,7,2037,1.0,0.48116646415552855,0.19440353460972018,0.27692307692307694,0.0,823.0,2037.0,396.0
84,contractnli,contractnli/01_Bosch-Automotive-Service-Solutions-Mutual-Non-Disclosure-Agreement-7-12-17.txt,holdout,rcts512,4096,12,4081,1.0,0.48116646415552855,0.09703504043126684,0.16150081566068517,0.0,823.0,4081.0,396.0
84,contractnli,contractnli/01_Bosch-Automotive-Service-Solutions-Mutual-Non-Disclosure-Agreement-7-12-17.txt,holdout,rcts512,8192,25,8186,1.0,1.0,0.10053750305399463,0.18270618270618272,1.0,823.0,8186.0,823.0
85,contractnli,contractnli/nda-employee-template.txt,dev,naive1024,2048,2,2048,1.0,1.0,0.18017578125,0.30533719486967315,1.0,369.0,2048.0,369.0
85,contractnli,contractnli/nda-employee-template.txt,dev,naive1024,4096,4,4096,1.0,1.0,0.090087890625,0.1652855543113102,1.0,369.0,4096.0,369.0
85,contractnli,contractnli/nda-employee-template.txt,dev,naive1024,8192,8,8191,1.0,1.0,0.04504944451226956,0.08621495327102803,1.0,369.0,8191.0,369.0
85,contractnli,contractnli/nda-employee-template.txt,dev,naive256,2048,8,2048,1.0,0.989159891598916,0.17822265625,0.302027306578403,1.0,369.0,2048.0,365.0
85,contractnli,contractnli/nda-employee-template.txt,dev,naive256,4096,16,4094,1.0,0.989159891598916,0.08915486077186126,0.16356710732691015,1.0,369.0,4094.0,365.0
85,contractnli,contractnli/nda-employee-template.txt,dev,naive256,8192,32,8187,1.0,1.0,0.045071454745327956,0.08625525946704067,1.0,369.0,8187.0,369.0
85,contractnli,contractnli/nda-employee-template.txt,dev,naive512,2048,4,2048,1.0,1.0,0.18017578125,0.30533719486967315,1.0,369.0,2048.0,369.0
85,contractnli,contractnli/nda-employee-template.txt,dev,naive512,4096,8,4095,1.0,1.0,0.09010989010989011,0.1653225806451613,1.0,369.0,4095.0,369.0
85,contractnli,contractnli/nda-employee-template.txt,dev,naive512,8192,16,8189,1.0,1.0,0.04506044694101844,0.08623510165926618,1.0,369.0,8189.0,369.0
85,contractnli,contractnli/nda-employee-template.txt,dev,rcts512,2048,10,2038,1.0,1.0,0.18105986261040236,0.3066057332779394,1.0,369.0,2038.0,369.0
85,contractnli,contractnli/nda-employee-template.txt,dev,rcts512,4096,17,4090,1.0,1.0,0.0902200488997555,0.16550796142632876,1.0,369.0,4090.0,369.0
85,contractnli,contractnli/nda-employee-template.txt,dev,rcts512,8192,27,8074,1.0,1.0,0.04570225414912064,0.08740968849934859,1.0,369.0,8074.0,369.0
86,contractnli,contractnli/WEB-NDA-Mutual-Customer-and-Allazo-Electronics-v2.txt,holdout,naive1024,2048,2,2047,1.0,0.6507566938300349,0.2730825598436737,0.3847212663454921,0.0,859.0,2047.0,559.0
86,contractnli,contractnli/WEB-NDA-Mutual-Customer-and-Allazo-Electronics-v2.txt,holdout,naive1024,4096,4,4095,1.0,0.9988358556461001,0.20952380952380953,0.346386758175212,1.0,859.0,4095.0,858.0
86,contractnli,contractnli/WEB-NDA-Mutual-Customer-and-Allazo-Electronics-v2.txt,holdout,naive1024,8192,8,8191,1.0,0.9988358556461001,0.10474911488218777,0.18961325966850828,1.0,859.0,8191.0,858.0
86,contractnli,contractnli/WEB-NDA-Mutual-Customer-and-Allazo-Electronics-v2.txt,holdout,naive256,2048,8,2048,1.0,0.13853317811408614,0.05810546875,0.08187134502923976,0.0,859.0,2048.0,119.0
86,contractnli,contractnli/WEB-NDA-Mutual-Customer-and-Allazo-Electronics-v2.txt,holdout,naive256,4096,16,4039,1.0,0.4039580908032596,0.08591235454320377,0.1416904859126174,0.0,859.0,4039.0,347.0
86,contractnli,contractnli/WEB-NDA-Mutual-Customer-and-Allazo-Electronics-v2.txt,holdout,naive256,8192,32,8129,1.0,0.7008149010477299,0.07405584942797393,0.1339563862928349,0.0,859.0,8129.0,602.0
86,contractnli,contractnli/WEB-NDA-Mutual-Customer-and-Allazo-Electronics-v2.txt,holdout,naive512,2048,4,2048,1.0,0.3806752037252619,0.15966796875,0.22497420020639838,0.0,859.0,2048.0,327.0
86,contractnli,contractnli/WEB-NDA-Mutual-Customer-and-Allazo-Electronics-v2.txt,holdout,naive512,4096,8,4095,1.0,0.43655413271245636,0.09157509157509157,0.15139281388776743,0.0,859.0,4095.0,375.0
86,contractnli,contractnli/WEB-NDA-Mutual-Customer-and-Allazo-Electronics-v2.txt,holdout,naive512,8192,16,7878,1.0,0.9988358556461001,0.10891089108910891,0.1964060890465835,1.0,859.0,7878.0,858.0
86,contractnli,contractnli/WEB-NDA-Mutual-Customer-and-Allazo-Electronics-v2.txt,holdout,rcts512,2048,11,2044,1.0,0.41443538998835855,0.17416829745596868,0.24526352049603858,0.0,859.0,2044.0,356.0
86,contractnli,contractnli/WEB-NDA-Mutual-Customer-and-Allazo-Electronics-v2.txt,holdout,rcts512,4096,17,4058,1.0,0.41443538998835855,0.08772794480039428,0.14480374211917835,0.0,859.0,4058.0,356.0
86,contractnli,contractnli/WEB-NDA-Mutual-Customer-and-Allazo-Electronics-v2.txt,holdout,rcts512,8192,23,8192,1.0,0.41327124563445866,0.0433349609375,0.07844437078775826,0.0,859.0,8192.0,355.0
87,contractnli,contractnli/NDA-ROI-Corporation.txt,dev,naive1024,2048,2,2048,1.0,0.17026850032743943,0.126953125,0.14545454545454545,0.0,1527.0,2048.0,260.0
87,contractnli,contractnli/NDA-ROI-Corporation.txt,dev,naive1024,4096,4,3785,1.0,0.45841519318926,0.18494055482166447,0.2635542168674699,0.0,1527.0,3785.0,700.0
87,contractnli,contractnli/NDA-ROI-Corporation.txt,dev,naive1024,8192,5,4809,1.0,1.0,0.3175296319401123,0.4820075757575758,1.0,1527.0,4809.0,1527.0
87,contractnli,contractnli/NDA-ROI-Corporation.txt,dev,naive256,2048,8,2046,1.0,0.49443352979698757,0.36901270772238515,0.42261404981808004,0.0,1527.0,2046.0,755.0
87,contractnli,contractnli/NDA-ROI-Corporation.txt,dev,naive256,4096,16,4093,1.0,0.8677144728225278,0.32372343024676276,0.47153024911032027,0.0,1527.0,4093.0,1325.0
87,contractnli,contractnli/NDA-ROI-Corporation.txt,dev,naive256,8192,19,4804,1.0,0.9993451211525868,0.3176519567027477,0.48207234244195235,1.0,1527.0,4804.0,1526.0
87,contractnli,contractnli/NDA-ROI-Corporation.txt,dev,naive512,2048,4,2048,1.0,0.32678454485920105,0.24365234375,0.27916083916083917,0.0,1527.0,2048.0,499.0
87,contractnli,contractnli/NDA-ROI-Corporation.txt,dev,naive512,4096,8,4095,1.0,0.664702030124427,0.24786324786324787,0.36108146567057986,0.0,1527.0,4095.0,1015.0
87,contractnli,contractnli/NDA-ROI-Corporation.txt,dev,naive512,8192,10,4807,1.0,0.9993451211525868,0.3174537133347202,0.48184401641932434,1.0,1527.0,4807.0,1526.0
87,contractnli,contractnli/NDA-ROI-Corporation.txt,dev,rcts512,2048,9,2010,1.0,0.3569089718402096,0.27114427860696516,0.3081707661860334,0.0,1527.0,2010.0,545.0
87,contractnli,contractnli/NDA-ROI-Corporation.txt,dev,rcts512,4096,14,4038,1.0,0.7328094302554028,0.2771173848439822,0.4021563342318059,0.0,1527.0,4038.0,1119.0
87,contractnli,contractnli/NDA-ROI-Corporation.txt,dev,rcts512,8192,17,4810,1.0,1.0,0.31746361746361745,0.4819315133343854,1.0,1527.0,4810.0,1527.0
88,contractnli,contractnli/ExcelerateStandardNDAFormat.txt,holdout,naive1024,2048,2,2048,1.0,0.36363636363636365,0.13671875,0.198722498225692,0.0,770.0,2048.0,280.0
88,contractnli,contractnli/ExcelerateStandardNDAFormat.txt,holdout,naive1024,4096,4,4095,1.0,0.36363636363636365,0.06837606837606838,0.11510791366906477,0.0,770.0,4095.0,280.0
88,contractnli,contractnli/ExcelerateStandardNDAFormat.txt,holdout,naive1024,8192,8,7638,1.0,0.42207792207792205,0.04255040586540979,0.07730732635585155,0.0,770.0,7638.0,325.0
88,contractnli,contractnli/ExcelerateStandardNDAFormat.txt,holdout,naive256,2048,8,2043,1.0,0.2857142857142857,0.10768477728830152,0.1564166370423036,0.0,770.0,2043.0,220.0
88,contractnli,contractnli/ExcelerateStandardNDAFormat.txt,holdout,naive256,4096,16,4050,1.0,0.2857142857142857,0.05432098765432099,0.0912863070539419,0.0,770.0,4050.0,220.0
88,contractnli,contractnli/ExcelerateStandardNDAFormat.txt,holdout,naive256,8192,32,8140,1.0,0.7545454545454545,0.07137592137592137,0.13041526374859708,0.0,770.0,8140.0,581.0
88,contractnli,contractnli/ExcelerateStandardNDAFormat.txt,holdout,naive512,2048,4,2010,1.0,0.2857142857142857,0.10945273631840796,0.15827338129496404,0.0,770.0,2010.0,220.0
88,contractnli,contractnli/ExcelerateStandardNDAFormat.txt,holdout,naive512,4096,8,4055,1.0,0.2857142857142857,0.05425400739827373,0.09119170984455957,0.0,770.0,4055.0,220.0
88,contractnli,contractnli/ExcelerateStandardNDAFormat.txt,holdout,naive512,8192,16,8148,1.0,0.42207792207792205,0.03988708885616102,0.0728862973760933,0.0,770.0,8148.0,325.0
88,contractnli,contractnli/ExcelerateStandardNDAFormat.txt,holdout,rcts512,2048,9,1951,1.0,0.36363636363636365,0.1435161455663762,0.20580668871738333,0.0,770.0,1951.0,280.0
88,contractnli,contractnli/ExcelerateStandardNDAFormat.txt,holdout,rcts512,4096,15,3976,1.0,0.36363636363636365,0.07042253521126761,0.11799410029498525,0.0,770.0,3976.0,280.0
88,contractnli,contractnli/ExcelerateStandardNDAFormat.txt,holdout,rcts512,8192,27,8132,1.0,1.0,0.09468765371372356,0.17299483262188273,1.0,770.0,8132.0,770.0
89,contractnli,contractnli/Model%20NDA%20(recommended%20by%20SWA).txt,holdout,naive1024,2048,2,2048,1.0,1.0,0.17919921875,0.3039337474120083,1.0,367.0,2048.0,367.0
89,contractnli,contractnli/Model%20NDA%20(recommended%20by%20SWA).txt,holdout,naive1024,4096,4,4096,1.0,1.0,0.089599609375,0.1644633654492494,1.0,367.0,4096.0,367.0
89,contractnli,contractnli/Model%20NDA%20(recommended%20by%20SWA).txt,holdout,naive1024,8192,8,8157,1.0,1.0,0.044992031384087285,0.08610980760206476,1.0,367.0,8157.0,367.0
89,contractnli,contractnli/Model%20NDA%20(recommended%20by%20SWA).txt,holdout,naive256,2048,8,2045,1.0,0.8937329700272479,0.16039119804400978,0.2719734660033168,0.0,367.0,2045.0,328.0
89,contractnli,contractnli/Model%20NDA%20(recommended%20by%20SWA).txt,holdout,naive256,4096,16,4091,1.0,1.0,0.08970911757516499,0.164647824136384,1.0,367.0,4091.0,367.0
89,contractnli,contractnli/Model%20NDA%20(recommended%20by%20SWA).txt,holdout,naive256,8192,32,8185,1.0,1.0,0.04483811850946854,0.08582787652011224,1.0,367.0,8185.0,367.0
89,contractnli,contractnli/Model%20NDA%20(recommended%20by%20SWA).txt,holdout,naive512,2048,4,2047,1.0,1.0,0.1792867611138251,0.304059652029826,1.0,367.0,2047.0,367.0
89,contractnli,contractnli/Model%20NDA%20(recommended%20by%20SWA).txt,holdout,naive512,4096,8,4095,1.0,1.0,0.08962148962148962,0.16450022411474677,1.0,367.0,4095.0,367.0
89,contractnli,contractnli/Model%20NDA%20(recommended%20by%20SWA).txt,holdout,naive512,8192,16,8190,1.0,1.0,0.04481074481074481,0.0857777258384948,1.0,367.0,8190.0,367.0
89,contractnli,contractnli/Model%20NDA%20(recommended%20by%20SWA).txt,holdout,rcts512,2048,11,2030,1.0,1.0,0.1807881773399015,0.30621610346266165,1.0,367.0,2030.0,367.0
89,contractnli,contractnli/Model%20NDA%20(recommended%20by%20SWA).txt,holdout,rcts512,4096,17,4039,1.0,1.0,0.09086407526615499,0.16659101225601453,1.0,367.0,4039.0,367.0
89,contractnli,contractnli/Model%20NDA%20(recommended%20by%20SWA).txt,holdout,rcts512,8192,29,8141,1.0,1.0,0.04508045694632109,0.08627174424071463,1.0,367.0,8141.0,367.0
90,contractnli,contractnli/NDA-Seeed.txt,holdout,naive1024,2048,2,1715,0.0,0.0,0.0,0.0,0.0,510.0,1715.0,0.0
90,contractnli,contractnli/NDA-Seeed.txt,holdout,naive1024,4096,4,3762,1.0,0.9666666666666667,0.13104731525784158,0.2308052434456929,1.0,510.0,3762.0,493.0
90,contractnli,contractnli/NDA-Seeed.txt,holdout,naive1024,8192,8,7854,1.0,0.9666666666666667,0.06277056277056277,0.11788617886178862,1.0,510.0,7854.0,493.0
90,contractnli,contractnli/NDA-Seeed.txt,holdout,naive256,2048,8,1969,1.0,0.9666666666666667,0.25038090401218893,0.3977410246066962,1.0,510.0,1969.0,493.0
90,contractnli,contractnli/NDA-Seeed.txt,holdout,naive256,4096,16,4013,1.0,0.9666666666666667,0.1228507351108896,0.21799690470926378,1.0,510.0,4013.0,493.0
90,contractnli,contractnli/NDA-Seeed.txt,holdout,naive256,8192,32,8102,1.0,0.9980392156862745,0.0628239940755369,0.11820715281003252,1.0,510.0,8102.0,509.0
90,contractnli,contractnli/NDA-Seeed.txt,holdout,naive512,2048,4,2047,1.0,0.9666666666666667,0.24084025403028822,0.38560813453265547,1.0,510.0,2047.0,493.0
90,contractnli,contractnli/NDA-Seeed.txt,holdout,naive512,4096,8,3762,1.0,0.9666666666666667,0.13104731525784158,0.2308052434456929,1.0,510.0,3762.0,493.0
90,contractnli,contractnli/NDA-Seeed.txt,holdout,naive512,8192,16,7853,1.0,0.9980392156862745,0.06481599388768623,0.12172665311491092,1.0,510.0,7853.0,509.0
90,contractnli,contractnli/NDA-Seeed.txt,holdout,rcts512,2048,8,2042,1.0,0.996078431372549,0.24877571008814886,0.39811912225705326,1.0,510.0,2042.0,508.0
90,contractnli,contractnli/NDA-Seeed.txt,holdout,rcts512,4096,15,4005,1.0,0.996078431372549,0.12684144818976278,0.22502768549280172,1.0,510.0,4005.0,508.0
90,contractnli,contractnli/NDA-Seeed.txt,holdout,rcts512,8192,26,8181,1.0,1.0,0.06233956729006234,0.1173627890921643,1.0,510.0,8181.0,510.0
91,contractnli,contractnli/Model%20NDA%20(recommended%20by%20SWA).txt,holdout,naive1024,2048,2,2048,1.0,1.0,0.17919921875,0.3039337474120083,1.0,367.0,2048.0,367.0
91,contractnli,contractnli/Model%20NDA%20(recommended%20by%20SWA).txt,holdout,naive1024,4096,4,4095,1.0,1.0,0.08962148962148962,0.16450022411474677,1.0,367.0,4095.0,367.0
91,contractnli,contractnli/Model%20NDA%20(recommended%20by%20SWA).txt,holdout,naive1024,8192,8,8157,1.0,1.0,0.044992031384087285,0.08610980760206476,1.0,367.0,8157.0,367.0
91,contractnli,contractnli/Model%20NDA%20(recommended%20by%20SWA).txt,holdout,naive256,2048,8,2044,1.0,0.8937329700272479,0.16046966731898238,0.2720862712567399,0.0,367.0,2044.0,328.0
91,contractnli,contractnli/Model%20NDA%20(recommended%20by%20SWA).txt,holdout,naive256,4096,16,4091,1.0,1.0,0.08970911757516499,0.164647824136384,1.0,367.0,4091.0,367.0
91,contractnli,contractnli/Model%20NDA%20(recommended%20by%20SWA).txt,holdout,naive256,8192,32,8185,1.0,1.0,0.04483811850946854,0.08582787652011224,1.0,367.0,8185.0,367.0
91,contractnli,contractnli/Model%20NDA%20(recommended%20by%20SWA).txt,holdout,naive512,2048,4,2048,1.0,1.0,0.17919921875,0.3039337474120083,1.0,367.0,2048.0,367.0
91,contractnli,contractnli/Model%20NDA%20(recommended%20by%20SWA).txt,holdout,naive512,4096,8,4095,1.0,1.0,0.08962148962148962,0.16450022411474677,1.0,367.0,4095.0,367.0
91,contractnli,contractnli/Model%20NDA%20(recommended%20by%20SWA).txt,holdout,naive512,8192,16,8156,1.0,1.0,0.044997547817557625,0.08611991082952011,1.0,367.0,8156.0,367.0
91,contractnli,contractnli/Model%20NDA%20(recommended%20by%20SWA).txt,holdout,rcts512,2048,11,1987,1.0,1.0,0.18470055359838952,0.31180968564146133,1.0,367.0,1987.0,367.0
91,contractnli,contractnli/Model%20NDA%20(recommended%20by%20SWA).txt,holdout,rcts512,4096,17,4039,1.0,1.0,0.09086407526615499,0.16659101225601453,1.0,367.0,4039.0,367.0
91,contractnli,contractnli/Model%20NDA%20(recommended%20by%20SWA).txt,holdout,rcts512,8192,28,8035,1.0,1.0,0.04567517112632234,0.08736015234467984,1.0,367.0,8035.0,367.0
92,contractnli,contractnli/Geheimhaltungsvereinbarung_Abschlussarbeiten_HFU_englisch.txt,dev,naive1024,2048,2,2048,0.0,0.0,0.0,0.0,0.0,189.0,2048.0,0.0
92,contractnli,contractnli/Geheimhaltungsvereinbarung_Abschlussarbeiten_HFU_englisch.txt,dev,naive1024,4096,4,4096,1.0,1.0,0.046142578125,0.0882147024504084,1.0,189.0,4096.0,189.0
92,contractnli,contractnli/Geheimhaltungsvereinbarung_Abschlussarbeiten_HFU_englisch.txt,dev,naive1024,8192,6,5253,1.0,1.0,0.03597944031981725,0.06945975744211687,1.0,189.0,5253.0,189.0
92,contractnli,contractnli/Geheimhaltungsvereinbarung_Abschlussarbeiten_HFU_englisch.txt,dev,naive256,2048,8,2047,1.0,1.0,0.09233023937469467,0.1690518783542039,1.0,189.0,2047.0,189.0
92,contractnli,contractnli/Geheimhaltungsvereinbarung_Abschlussarbeiten_HFU_englisch.txt,dev,naive256,4096,16,3970,1.0,1.0,0.04760705289672544,0.09088723250781439,1.0,189.0,3970.0,189.0
92,contractnli,contractnli/Geheimhaltungsvereinbarung_Abschlussarbeiten_HFU_englisch.txt,dev,naive256,8192,21,5250,1.0,1.0,0.036,0.06949806949806948,1.0,189.0,5250.0,189.0
92,contractnli,contractnli/Geheimhaltungsvereinbarung_Abschlussarbeiten_HFU_englisch.txt,dev,naive512,2048,4,2048,1.0,1.0,0.09228515625,0.16897630755476084,1.0,189.0,2048.0,189.0
92,contractnli,contractnli/Geheimhaltungsvereinbarung_Abschlussarbeiten_HFU_englisch.txt,dev,naive512,4096,8,4095,1.0,1.0,0.046153846153846156,0.08823529411764706,1.0,189.0,4095.0,189.0
92,contractnli,contractnli/Geheimhaltungsvereinbarung_Abschlussarbeiten_HFU_englisch.txt,dev,naive512,8192,11,5252,1.0,1.0,0.035986290936785986,0.06947252343319242,1.0,189.0,5252.0,189.0
92,contractnli,contractnli/Geheimhaltungsvereinbarung_Abschlussarbeiten_HFU_englisch.txt,dev,rcts512,2048,5,1976,1.0,0.9894179894179894,0.09463562753036438,0.17274826789838338,1.0,189.0,1976.0,187.0
92,contractnli,contractnli/Geheimhaltungsvereinbarung_Abschlussarbeiten_HFU_englisch.txt,dev,rcts512,4096,10,4043,1.0,0.9894179894179894,0.046252782587187735,0.08837429111531192,1.0,189.0,4043.0,187.0
92,contractnli,contractnli/Geheimhaltungsvereinbarung_Abschlussarbeiten_HFU_englisch.txt,dev,rcts512,8192,14,5254,1.0,1.0,0.03597259231062048,0.06944699614183354,1.0,189.0,5254.0,189.0
93,contractnli,contractnli/VELCO%20NDA%20rev0%20Dec%2014%202015.txt,dev,naive1024,2048,2,2048,0.0,0.0,0.0,0.0,0.0,689.0,2048.0,0.0
93,contractnli,contractnli/VELCO%20NDA%20rev0%20Dec%2014%202015.txt,dev,naive1024,4096,4,4096,0.0,0.0,0.0,0.0,0.0,689.0,4096.0,0.0
93,contractnli,contractnli/VELCO%20NDA%20rev0%20Dec%2014%202015.txt,dev,naive1024,8192,8,8190,1.0,0.6269956458635704,0.05274725274725275,0.0973082554341705,0.0,689.0,8190.0,432.0
93,contractnli,contractnli/VELCO%20NDA%20rev0%20Dec%2014%202015.txt,dev,naive256,2048,8,2045,1.0,0.026124818577648767,0.008801955990220049,0.013167520117044623,0.0,689.0,2045.0,18.0
93,contractnli,contractnli/VELCO%20NDA%20rev0%20Dec%2014%202015.txt,dev,naive256,4096,16,4093,1.0,0.19158200290275762,0.032250183239677495,0.05520702634880802,0.0,689.0,4093.0,132.0
93,contractnli,contractnli/VELCO%20NDA%20rev0%20Dec%2014%202015.txt,dev,naive256,8192,32,8184,1.0,0.9970972423802612,0.08394428152492668,0.1548517975881889,1.0,689.0,8184.0,687.0
93,contractnli,contractnli/VELCO%20NDA%20rev0%20Dec%2014%202015.txt,dev,naive512,2048,4,2046,1.0,0.026124818577648767,0.008797653958944282,0.01316270566727605,0.0,689.0,2046.0,18.0
93,contractnli,contractnli/VELCO%20NDA%20rev0%20Dec%2014%202015.txt,dev,naive512,4096,8,4092,1.0,0.026124818577648767,0.004398826979472141,0.0075298054800251,0.0,689.0,4092.0,18.0
93,contractnli,contractnli/VELCO%20NDA%20rev0%20Dec%2014%202015.txt,dev,naive512,8192,16,8186,1.0,0.7663280116110305,0.06450036647935499,0.11898591549295773,0.0,689.0,8186.0,528.0
